Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
93;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9524,00;9501,75;17/9/2017 21:01:00;18/9/2017 15:01:00;WeekLong;WeekExit;$-450,76;$7709,32;$5,76;$0,00;$0,00;$0,00;$0,00;$800,00;$220,00;$670,76;1072;
94;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9457,50;9374,75;24/9/2017 21:01:00;25/9/2017 10:02:00;WeekLong;Stop loss;$-1660,76;$6048,56;$5,76;$0,00;$0,00;$0,00;$0,00;$1655,00;$0,00;$1660,76;777;
95;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9508,75;9501,00;1/10/2017 21:01:00;2/10/2017 15:01:00;WeekLong;WeekExit;$-160,76;$5887,80;$5,76;$0,00;$0,00;$0,00;$0,00;$670,00;$355,00;$515,76;1065;
96;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9592,75;9578,75;8/10/2017 21:01:00;9/10/2017 15:01:00;WeekLong;WeekExit;$-285,76;$5602,04;$5,76;$0,00;$0,00;$0,00;$0,00;$425,00;$160,00;$445,76;1062;
97;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9626,25;9633,00;15/10/2017 21:01:00;16/10/2017 15:01:00;WeekLong;WeekExit;$129,24;$5731,28;$5,76;$0,00;$0,00;$0,00;$0,00;$230,00;$175,00;$45,76;1070;
98;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9628,50;9585,50;22/10/2017 21:01:00;23/10/2017 15:01:00;WeekLong;WeekExit;$-865,76;$4865,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1025,00;$250,00;$1115,76;1073;
99;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9728,25;9743,00;29/10/2017 21:01:00;30/10/2017 15:01:00;WeekLong;WeekExit;$289,24;$5154,76;$5,76;$0,00;$0,00;$0,00;$0,00;$185,00;$800,00;$510,76;1069;
100;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9798,75;9830,75;5/11/2017 21:01:00;6/11/2017 15:01:00;WeekLong;WeekExit;$634,24;$5789,00;$5,76;$0,00;$0,00;$0,00;$0,00;$280,00;$675,00;$40,76;1079;
101;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9836,00;9835,00;12/11/2017 21:01:00;13/11/2017 15:01:00;WeekLong;WeekExit;$-25,76;$5763,24;$5,76;$0,00;$0,00;$0,00;$0,00;$765,00;$85,00;$110,76;1072;
102;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9816,00;9831,25;19/11/2017 21:01:00;20/11/2017 15:01:00;WeekLong;WeekExit;$299,24;$6062,48;$5,76;$0,00;$0,00;$0,00;$0,00;$160,00;$600,00;$300,76;1079;
103;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9921,75;9927,50;26/11/2017 21:01:00;27/11/2017 15:01:00;WeekLong;WeekExit;$109,24;$6171,72;$5,76;$0,00;$0,00;$0,00;$0,00;$205,00;$390,00;$280,76;1075;
104;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9894,75;9808,25;3/12/2017 21:01:00;4/12/2017 10:54:00;WeekLong;Stop loss;$-1735,76;$4435,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1730,00;$140,00;$1875,76;832;
105;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9866,50;9904,50;10/12/2017 21:01:00;11/12/2017 15:01:00;WeekLong;WeekExit;$754,24;$5190,20;$5,76;$0,00;$0,00;$0,00;$0,00;$195,00;$935,00;$180,76;1064;
106;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10014,00;10036,75;17/12/2017 21:01:00;18/12/2017 15:01:00;WeekLong;WeekExit;$449,24;$5639,44;$5,76;$0,00;$0,00;$0,00;$0,00;$65,00;$515,00;$65,76;1079;
107;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10170,00;10179,50;7/1/2018 21:01:00;8/1/2018 15:01:00;WeekLong;WeekExit;$184,24;$5823,68;$5,76;$0,00;$0,00;$0,00;$0,00;$380,00;$370,00;$185,76;1068;
108;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10282,50;10280,00;14/1/2018 21:01:00;15/1/2018 18:02:00;WeekLong;WeekExit;$-55,76;$5767,92;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$275,00;$330,76;955;
109;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10336,00;10391,00;21/1/2018 21:01:00;22/1/2018 15:01:00;WeekLong;WeekExit;$1094,24;$6862,16;$5,76;$0,00;$0,00;$0,00;$0,00;$80,00;$1315,00;$220,76;1075;
110;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10540,75;10505,75;28/1/2018 21:01:00;29/1/2018 15:01:00;WeekLong;WeekExit;$-705,76;$6156,40;$5,76;$0,00;$0,00;$0,00;$0,00;$1250,00;$10,00;$715,76;1080;
111;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10235,00;10145,50;4/2/2018 21:01:00;5/2/2018 14:52:00;WeekLong;Stop loss;$-1795,76;$4360,64;$5,76;$0,00;$0,00;$0,00;$0,00;$1790,00;$1525,00;$3320,76;1072;
112;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10305,75;10283,50;18/2/2018 21:01:00;19/2/2018 18:02:00;WeekLong;WeekExit;$-450,76;$3909,88;$5,76;$0,00;$0,00;$0,00;$0,00;$995,00;$230,00;$680,76;948;
113;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10394,25;10474,25;25/2/2018 21:01:00;26/2/2018 15:01:00;WeekLong;WeekExit;$1594,24;$5504,12;$5,76;$0,00;$0,00;$0,00;$0,00;$105,00;$1770,00;$175,76;1081;
114;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10291,00;10393,25;4/3/2018 21:01:00;5/3/2018 15:01:00;WeekLong;WeekExit;$2039,24;$7543,36;$5,76;$0,00;$0,00;$0,00;$0,00;$1015,00;$2080,00;$40,76;1080;
115;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10628,50;10634,50;11/3/2018 21:01:00;12/3/2018 15:01:00;WeekLong;WeekExit;$114,24;$7657,60;$5,76;$0,00;$0,00;$0,00;$0,00;$360,00;$635,00;$520,76;1080;
116;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10484,75;10393,00;18/3/2018 21:01:00;19/3/2018 9:54:00;WeekLong;Stop loss;$-1840,76;$5816,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1835,00;$135,00;$1975,76;774;
117;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10147,50;10158,00;15/4/2018 21:01:00;16/4/2018 15:01:00;WeekLong;WeekExit;$204,24;$6021,08;$5,76;$0,00;$0,00;$0,00;$0,00;$660,00;$755,00;$550,76;1081;
118;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10169,00;10128,25;22/4/2018 21:01:00;23/4/2018 15:01:00;WeekLong;WeekExit;$-820,76;$5200,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1540,00;$685,00;$1505,76;1081;
119;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10174,50;10086,00;29/4/2018 21:01:00;30/4/2018 11:12:00;WeekLong;Stop loss;$-1775,76;$3424,56;$5,76;$0,00;$0,00;$0,00;$0,00;$1770,00;$375,00;$2150,76;851;
120;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10278,50;10300,50;6/5/2018 21:01:00;7/5/2018 15:01:00;WeekLong;WeekExit;$434,24;$3858,80;$5,76;$0,00;$0,00;$0,00;$0,00;$115,00;$960,00;$525,76;1081;
121;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10464,50;10444,25;13/5/2018 21:01:00;14/5/2018 15:01:00;WeekLong;WeekExit;$-410,76;$3448,04;$5,76;$0,00;$0,00;$0,00;$0,00;$615,00;$485,00;$895,76;1079;
122;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10407,00;10387,25;20/5/2018 21:01:00;21/5/2018 15:01:00;WeekLong;WeekExit;$-400,76;$3047,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1005,00;$505,00;$905,76;1070;
123;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10469,00;10468,00;27/5/2018 21:01:00;28/5/2018 18:02:00;WeekLong;WeekExit;$-25,76;$3021,52;$5,76;$0,00;$0,00;$0,00;$0,00;$480,00;$265,00;$290,76;887;
124;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10580,00;10622,00;3/6/2018 21:01:00;4/6/2018 15:01:00;WeekLong;WeekExit;$834,24;$3855,76;$5,76;$0,00;$0,00;$0,00;$0,00;$115,00;$935,00;$100,76;1081;
125;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10619,25;10646,75;10/6/2018 21:01:00;11/6/2018 15:01:00;WeekLong;WeekExit;$544,24;$4400,00;$5,76;$0,00;$0,00;$0,00;$0,00;$170,00;$940,00;$395,76;1071;
126;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10687,75;10725,50;17/6/2018 21:01:00;18/6/2018 15:01:00;WeekLong;WeekExit;$749,24;$5149,24;$5,76;$0,00;$0,00;$0,00;$0,00;$550,00;$890,00;$140,76;1079;
127;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10646,00;10553,00;24/6/2018 21:01:00;25/6/2018 9:11:00;WeekLong;Stop loss;$-1865,76;$3283,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1860,00;$65,00;$1930,76;727;
128;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10534,00;10441,75;1/7/2018 21:01:00;2/7/2018 8:32:00;WeekLong;Stop loss;$-1850,76;$1432,72;$5,76;$0,00;$0,00;$0,00;$0,00;$1845,00;$75,00;$1925,76;692;
129;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10714,75;10747,50;8/7/2018 21:01:00;9/7/2018 15:01:00;WeekLong;WeekExit;$649,24;$2081,96;$5,76;$0,00;$0,00;$0,00;$0,00;$460,00;$695,00;$45,76;1081;
130;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10852,75;10826,75;15/7/2018 21:01:00;16/7/2018 15:01:00;WeekLong;WeekExit;$-525,76;$1556,20;$5,76;$0,00;$0,00;$0,00;$0,00;$765,00;$170,00;$695,76;1080;
131;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10793,25;10835,75;22/7/2018 21:01:00;23/7/2018 15:01:00;WeekLong;WeekExit;$844,24;$2400,44;$5,76;$0,00;$0,00;$0,00;$0,00;$605,00;$975,00;$130,76;1079;
132;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10734,50;10640,50;29/7/2018 21:01:00;30/7/2018 11:42:00;WeekLong;Stop loss;$-1885,76;$514,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1880,00;$525,00;$2410,76;882;
133;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10872,00;10898,00;5/8/2018 21:01:00;6/8/2018 15:01:00;WeekLong;WeekExit;$514,24;$1028,92;$5,76;$0,00;$0,00;$0,00;$0,00;$660,00;$555,00;$40,76;1079;
134;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10847,50;10861,50;12/8/2018 21:01:00;13/8/2018 15:01:00;WeekLong;WeekExit;$274,24;$1303,16;$5,76;$0,00;$0,00;$0,00;$0,00;$355,00;$1660,00;$1385,76;1081;
135;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10846,75;10831,75;19/8/2018 21:01:00;20/8/2018 15:01:00;WeekLong;WeekExit;$-305,76;$997,40;$5,76;$0,00;$0,00;$0,00;$0,00;$875,00;$510,00;$815,76;1081;
136;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10971,50;11018,25;26/8/2018 21:01:00;27/8/2018 15:01:00;WeekLong;WeekExit;$929,24;$1926,64;$5,76;$0,00;$0,00;$0,00;$0,00;$70,00;$960,00;$30,76;1081;
137;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11127,00;11129,25;2/9/2018 21:01:00;3/9/2018 18:02:00;WeekLong;WeekExit;$39,24;$1965,88;$5,76;$0,00;$0,00;$0,00;$0,00;$340,00;$230,00;$190,76;898;
138;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10904,50;10906,25;9/9/2018 21:01:00;10/9/2018 15:01:00;WeekLong;WeekExit;$29,24;$1995,12;$5,76;$0,00;$0,00;$0,00;$0,00;$780,00;$610,00;$580,76;1081;
139;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10981,00;10885,00;16/9/2018 21:01:00;17/9/2018 14:43:00;WeekLong;Stop loss;$-1925,76;$69,36;$5,76;$0,00;$0,00;$0,00;$0,00;$1920,00;$345,00;$2270,76;1063;
140;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10941,00;11002,50;23/9/2018 21:01:00;24/9/2018 15:01:00;WeekLong;WeekExit;$1224,24;$1293,60;$5,76;$0,00;$0,00;$0,00;$0,00;$880,00;$1325,00;$100,76;1081;
141;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11115,00;11093,00;30/9/2018 21:01:00;1/10/2018 15:01:00;WeekLong;WeekExit;$-445,76;$847,84;$5,76;$0,00;$0,00;$0,00;$0,00;$795,00;$740,00;$1185,76;1080;
142;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10855,00;10760,00;7/10/2018 21:01:00;8/10/2018 10:40:00;WeekLong;Stop loss;$-1905,76;$-1057,92;$5,76;$0,00;$0,00;$0,00;$0,00;$1900,00;$200,00;$2105,76;820;
143;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10288,50;10348,75;3/2/2019 21:01:00;4/2/2019 15:01:00;WeekLong;WeekExit;$1199,24;$141,32;$5,76;$0,00;$0,00;$0,00;$0,00;$520,00;$1335,00;$135,76;1081;
144;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10298,00;10303,50;10/2/2019 21:01:00;11/2/2019 15:01:00;WeekLong;WeekExit;$104,24;$245,56;$5,76;$0,00;$0,00;$0,00;$0,00;$85,00;$1380,00;$1275,76;1078;
145;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10467,00;10474,25;17/2/2019 21:01:00;18/2/2019 18:02:00;WeekLong;WeekExit;$139,24;$384,80;$5,76;$0,00;$0,00;$0,00;$0,00;$275,00;$265,00;$125,76;962;
146;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10513,75;10533,75;24/2/2019 21:01:00;25/2/2019 15:01:00;WeekLong;WeekExit;$394,24;$779,04;$5,76;$0,00;$0,00;$0,00;$0,00;$285,00;$1045,00;$650,76;1081;
147;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10596,25;10503,50;3/3/2019 21:01:00;4/3/2019 11:48:00;WeekLong;Stop loss;$-1860,76;$-1081,72;$5,76;$0,00;$0,00;$0,00;$0,00;$1855,00;$255,00;$2115,76;888;
148;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10422,25;10560,25;10/3/2019 21:01:00;11/3/2019 15:01:00;WeekLong;WeekExit;$2754,24;$1672,52;$5,76;$0,00;$0,00;$0,00;$0,00;$145,00;$2870,00;$115,76;1081;
149;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10702,00;10723,25;17/3/2019 21:01:00;18/3/2019 15:01:00;WeekLong;WeekExit;$419,24;$2091,76;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$920,00;$500,76;1080;
150;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10689,25;10714,75;24/3/2019 21:01:00;25/3/2019 15:01:00;WeekLong;WeekExit;$504,24;$2596,00;$5,76;$0,00;$0,00;$0,00;$0,00;$615,00;$1015,00;$510,76;1081;
151;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10840,00;10869,25;31/3/2019 21:01:00;1/4/2019 15:01:00;WeekLong;WeekExit;$579,24;$3175,24;$5,76;$0,00;$0,00;$0,00;$0,00;$530,00;$700,00;$120,76;1081;
152;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10970,25;10992,00;7/4/2019 21:01:00;8/4/2019 15:01:00;WeekLong;WeekExit;$429,24;$3604,48;$5,76;$0,00;$0,00;$0,00;$0,00;$810,00;$550,00;$120,76;1081;
153;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11017,75;11019,00;14/4/2019 21:01:00;15/4/2019 15:01:00;WeekLong;WeekExit;$19,24;$3623,72;$5,76;$0,00;$0,00;$0,00;$0,00;$1010,00;$195,00;$175,76;1081;
154;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11072,00;11100,75;21/4/2019 21:01:00;22/4/2019 15:01:00;WeekLong;WeekExit;$569,24;$4192,96;$5,76;$0,00;$0,00;$0,00;$0,00;$675,00;$615,00;$45,76;1081;
155;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11207,25;11222,75;28/4/2019 21:01:00;29/4/2019 15:01:00;WeekLong;WeekExit;$304,24;$4497,20;$5,76;$0,00;$0,00;$0,00;$0,00;$230,00;$580,00;$275,76;1080;
156;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11062,25;11176,50;5/5/2019 21:01:00;6/5/2019 15:01:00;WeekLong;WeekExit;$2279,24;$6776,44;$5,76;$0,00;$0,00;$0,00;$0,00;$405,00;$2475,00;$195,76;1081;
157;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10898,25;10803,00;12/5/2019 21:01:00;13/5/2019 7:08:00;WeekLong;Stop loss;$-1910,76;$4865,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1905,00;$35,00;$1945,76;608;
158;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10906,50;10811,00;19/5/2019 21:01:00;20/5/2019 5:18:00;WeekLong;Stop loss;$-1915,76;$2949,92;$5,76;$0,00;$0,00;$0,00;$0,00;$1910,00;$235,00;$2150,76;498;
159;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10818,50;10874,25;9/6/2019 21:01:00;10/6/2019 15:01:00;WeekLong;WeekExit;$1109,24;$4059,16;$5,76;$0,00;$0,00;$0,00;$0,00;$320,00;$2570,00;$1460,76;1081;
160;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10882,50;10898,00;16/6/2019 21:01:00;17/6/2019 15:01:00;WeekLong;WeekExit;$304,24;$4363,40;$5,76;$0,00;$0,00;$0,00;$0,00;$610,00;$755,00;$450,76;1079;
161;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11118,75;11095,75;23/6/2019 21:01:00;24/6/2019 15:01:00;WeekLong;WeekExit;$-465,76;$3897,64;$5,76;$0,00;$0,00;$0,00;$0,00;$535,00;$365,00;$830,76;1080;
162;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11129,00;11135,25;30/6/2019 21:01:00;1/7/2019 15:01:00;WeekLong;WeekExit;$119,24;$4016,88;$5,76;$0,00;$0,00;$0,00;$0,00;$545,00;$1270,00;$1150,76;1081;
163;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11176,25;11153,25;7/7/2019 21:01:00;8/7/2019 15:01:00;WeekLong;WeekExit;$-465,76;$3551,12;$5,76;$0,00;$0,00;$0,00;$0,00;$1120,00;$210,00;$675,76;1081;
164;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11292,00;11330,25;14/7/2019 21:01:00;15/7/2019 15:01:00;WeekLong;WeekExit;$759,24;$4310,36;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$855,00;$95,76;1081;
165;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11180,50;11263,50;21/7/2019 21:01:00;22/7/2019 15:01:00;WeekLong;WeekExit;$1654,24;$5964,60;$5,76;$0,00;$0,00;$0,00;$0,00;$60,00;$1975,00;$320,76;1081;
166;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11353,75;11344,50;28/7/2019 21:01:00;29/7/2019 15:01:00;WeekLong;WeekExit;$-190,76;$5773,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1185,00;$415,00;$605,76;1081;
167;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10973,00;10877,00;4/8/2019 21:01:00;5/8/2019 7:48:00;WeekLong;Stop loss;$-1925,76;$3848,08;$5,76;$0,00;$0,00;$0,00;$0,00;$1920,00;$110,00;$2035,76;648;
168;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11019,50;10923,25;11/8/2019 21:01:00;12/8/2019 8:37:00;WeekLong;Stop loss;$-1930,76;$1917,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1925,00;$665,00;$2595,76;697;
169;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10997,00;11070,00;18/8/2019 21:01:00;19/8/2019 15:01:00;WeekLong;WeekExit;$1454,24;$3371,56;$5,76;$0,00;$0,00;$0,00;$0,00;$110,00;$1915,00;$460,76;1080;
170;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;10986,25;10981,00;1/9/2019 21:01:00;2/9/2019 18:02:00;WeekLong;WeekExit;$-110,76;$3260,80;$5,76;$0,00;$0,00;$0,00;$0,00;$1255,00;$1040,00;$1150,76;902;
171;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11208,50;11179,75;8/9/2019 21:01:00;9/9/2019 15:01:00;WeekLong;WeekExit;$-580,76;$2680,04;$5,76;$0,00;$0,00;$0,00;$0,00;$1345,00;$405,00;$985,76;1081;
172;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11144,50;11199,00;15/9/2019 21:01:00;16/9/2019 15:01:00;WeekLong;WeekExit;$1084,24;$3764,28;$5,76;$0,00;$0,00;$0,00;$0,00;$205,00;$1445,00;$360,76;1081;
173;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11190,00;11161,25;22/9/2019 21:01:00;23/9/2019 15:01:00;WeekLong;WeekExit;$-580,76;$3183,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1210,00;$350,00;$930,76;1081;
174;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11054,00;11058,25;6/10/2019 21:01:00;7/10/2019 15:01:00;WeekLong;WeekExit;$79,24;$3262,76;$5,76;$0,00;$0,00;$0,00;$0,00;$200,00;$1350,00;$1270,76;1081;
175;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11198,00;11175,25;13/10/2019 21:01:00;14/10/2019 15:01:00;WeekLong;WeekExit;$-460,76;$2802,00;$5,76;$0,00;$0,00;$0,00;$0,00;$1385,00;$195,00;$655,76;1081;
176;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11225,50;11267,50;20/10/2019 21:01:00;21/10/2019 15:01:00;WeekLong;WeekExit;$834,24;$3636,24;$5,76;$0,00;$0,00;$0,00;$0,00;$350,00;$960,00;$125,76;1081;
177;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11379,00;11437,75;27/10/2019 21:01:00;28/10/2019 15:01:00;WeekLong;WeekExit;$1169,24;$4805,48;$5,76;$0,00;$0,00;$0,00;$0,00;$150,00;$1405,00;$235,76;1081;
178;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11502,25;11543,75;3/11/2019 21:01:00;4/11/2019 15:01:00;WeekLong;WeekExit;$824,24;$5629,72;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$1065,00;$240,76;1081;
179;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11558,75;11569,50;10/11/2019 21:01:00;11/11/2019 15:01:00;WeekLong;WeekExit;$209,24;$5838,96;$5,76;$0,00;$0,00;$0,00;$0,00;$610,00;$300,00;$90,76;1081;
180;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11641,00;11661,25;17/11/2019 21:01:00;18/11/2019 15:01:00;WeekLong;WeekExit;$399,24;$6238,20;$5,76;$0,00;$0,00;$0,00;$0,00;$800,00;$955,00;$555,76;1081;
181;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11635,75;11686,00;24/11/2019 21:01:00;25/11/2019 15:01:00;WeekLong;WeekExit;$999,24;$7237,44;$5,76;$0,00;$0,00;$0,00;$0,00;$255,00;$1155,00;$155,76;1079;
182;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11768,50;11665,50;1/12/2019 21:01:00;2/12/2019 10:00:00;WeekLong;Stop loss;$-2065,76;$5171,68;$5,76;$0,00;$0,00;$0,00;$0,00;$2060,00;$210,00;$2275,76;780;
183;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;11705,00;11703,00;8/12/2019 21:01:00;9/12/2019 15:01:00;WeekLong;WeekExit;$-45,76;$5125,92;$5,76;$0,00;$0,00;$0,00;$0,00;$215,00;$880,00;$925,76;1081;
