Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
93;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11235,00;11291,50;18/7/2019 9:40:00;18/7/2019 16:00:00;IBS_Long;CierreContado;$1124,24;$39,32;$5,76;$0,00;$0,00;$0,00;$0,00;$940,00;$1250,00;$125,76;74;
94;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11241,25;11270,00;22/7/2019 9:40:00;22/7/2019 16:00:00;IBS_Long;CierreContado;$569,24;$608,56;$5,76;$0,00;$0,00;$0,00;$0,00;$215,00;$760,00;$190,76;74;
95;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11014,00;11049,00;2/8/2019 9:40:00;2/8/2019 16:00:00;IBS_Long;CierreContado;$694,24;$1302,80;$5,76;$0,00;$0,00;$0,00;$0,00;$420,00;$1080,00;$385,76;74;
96;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;10833,75;10860,25;6/8/2019 9:40:00;6/8/2019 16:00:00;IBS_Long;CierreContado;$524,24;$1827,04;$5,76;$0,00;$0,00;$0,00;$0,00;$1080,00;$1160,00;$635,76;74;
97;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11111,25;11094,00;13/8/2019 9:40:00;13/8/2019 16:00:00;IBS_Long;CierreContado;$-350,76;$1476,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1490,00;$125,00;$475,76;74;
98;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;10850,00;10842,75;15/8/2019 9:40:00;15/8/2019 16:00:00;IBS_Long;CierreContado;$-150,76;$1325,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1435,00;$375,00;$525,76;74;
99;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11089,50;11099,50;21/8/2019 9:40:00;21/8/2019 16:00:00;IBS_Long;CierreContado;$194,24;$1519,76;$5,76;$0,00;$0,00;$0,00;$0,00;$655,00;$280,00;$85,76;74;
100;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;10874,75;10933,75;26/8/2019 9:40:00;26/8/2019 16:00:00;IBS_Long;CierreContado;$1174,24;$2694,00;$5,76;$0,00;$0,00;$0,00;$0,00;$315,00;$1355,00;$180,76;74;
101;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11197,50;11207,25;16/9/2019 9:40:00;16/9/2019 16:00:00;IBS_Long;CierreContado;$189,24;$2883,24;$5,76;$0,00;$0,00;$0,00;$0,00;$415,00;$285,00;$95,76;74;
102;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11154,25;11185,00;23/9/2019 9:40:00;23/9/2019 16:00:00;IBS_Long;CierreContado;$609,24;$3492,48;$5,76;$0,00;$0,00;$0,00;$0,00;$390,00;$665,00;$55,76;74;
103;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11044,25;11144,50;25/9/2019 9:40:00;25/9/2019 16:00:00;IBS_Long;CierreContado;$1999,24;$5491,72;$5,76;$0,00;$0,00;$0,00;$0,00;$305,00;$2435,00;$435,76;74;
104;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;10901,75;10877,50;2/10/2019 9:40:00;2/10/2019 16:00:00;IBS_Long;CierreContado;$-490,76;$5000,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1090,00;$225,00;$715,76;74;
105;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;10865,50;10980,00;3/10/2019 9:40:00;3/10/2019 16:00:00;IBS_Long;CierreContado;$2284,24;$7285,20;$5,76;$0,00;$0,00;$0,00;$0,00;$520,00;$2325,00;$40,76;74;
106;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11008,50;11025,50;9/10/2019 9:40:00;9/10/2019 16:00:00;IBS_Long;CierreContado;$334,24;$7619,44;$5,76;$0,00;$0,00;$0,00;$0,00;$330,00;$905,00;$570,76;74;
107;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11181,00;11230,25;23/10/2019 9:40:00;23/10/2019 16:00:00;IBS_Long;CierreContado;$979,24;$8598,68;$5,76;$0,00;$0,00;$0,00;$0,00;$110,00;$1180,00;$200,76;74;
108;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11371,50;11431,75;30/10/2019 9:40:00;30/10/2019 16:00:00;IBS_Long;CierreContado;$1199,24;$9797,92;$5,76;$0,00;$0,00;$0,00;$0,00;$435,00;$1825,00;$625,76;74;
109;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11683,75;11669,25;10/12/2019 9:40:00;10/12/2019 16:00:00;IBS_Long;CierreContado;$-295,76;$9502,16;$5,76;$0,00;$0,00;$0,00;$0,00;$470,00;$720,00;$1015,76;77;
110;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12063,50;12023,75;30/12/2019 9:40:00;30/12/2019 16:00:00;IBS_Long;CierreContado;$-800,76;$8701,40;$5,76;$0,00;$0,00;$0,00;$0,00;$1505,00;$0,00;$800,76;77;
111;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12316,00;12380,50;13/1/2020 9:40:00;13/1/2020 16:00:00;IBS_Long;CierreContado;$1284,24;$9985,64;$5,76;$0,00;$0,00;$0,00;$0,00;$305,00;$1310,00;$25,76;77;
112;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12257,50;12257,25;27/1/2020 9:40:00;27/1/2020 16:00:00;IBS_Long;CierreContado;$-10,76;$9974,88;$5,76;$0,00;$0,00;$0,00;$0,00;$335,00;$1015,00;$1025,76;77;
113;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12319,00;12397,25;28/1/2020 9:40:00;28/1/2020 16:00:00;IBS_Long;CierreContado;$1559,24;$11534,12;$5,76;$0,00;$0,00;$0,00;$0,00;$420,00;$1950,00;$390,76;77;
114;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12367,00;12425,75;3/2/2020 9:40:00;3/2/2020 16:00:00;IBS_Long;CierreContado;$1169,24;$12703,36;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$1715,00;$545,76;77;
115;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12432,25;12135,75;25/2/2020 9:40:00;25/2/2020 16:00:00;IBS_Long;CierreContado;$-5935,76;$6767,60;$5,76;$0,00;$0,00;$0,00;$0,00;$6505,00;$850,00;$6785,76;77;
116;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12212,25;12187,00;26/2/2020 9:40:00;26/2/2020 16:00:00;IBS_Long;CierreContado;$-510,76;$6256,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1970,00;$2445,00;$2955,76;77;
117;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11572,00;11668,50;28/2/2020 9:40:00;28/2/2020 16:00:00;IBS_Long;CierreContado;$1924,24;$8181,08;$5,76;$0,00;$0,00;$0,00;$0,00;$2765,00;$4450,00;$2525,76;77;
118;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12053,75;12232,00;4/3/2020 9:40:00;4/3/2020 16:00:00;IBS_Long;CierreContado;$3559,24;$11740,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1830,00;$3615,00;$55,76;77;
119;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11720,00;11819,25;6/3/2020 9:40:00;6/3/2020 16:00:00;IBS_Long;CierreContado;$1979,24;$13719,56;$5,76;$0,00;$0,00;$0,00;$0,00;$2130,00;$2440,00;$460,76;77;
120;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11818,75;11737,50;21/4/2020 9:40:00;21/4/2020 16:00:00;IBS_Long;CierreContado;$-1630,76;$12088,80;$5,76;$0,00;$0,00;$0,00;$0,00;$3405,00;$90,00;$1720,76;74;
121;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;11960,00;12073,50;24/4/2020 9:40:00;24/4/2020 16:00:00;IBS_Long;CierreContado;$2264,24;$14353,04;$5,76;$0,00;$0,00;$0,00;$0,00;$875,00;$2535,00;$270,76;74;
122;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12502,75;12316,00;13/5/2020 9:40:00;13/5/2020 16:00:00;IBS_Long;CierreContado;$-3740,76;$10612,28;$5,76;$0,00;$0,00;$0,00;$0,00;$6360,00;$130,00;$3870,76;74;
123;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12768,50;12799,75;20/5/2020 9:40:00;20/5/2020 16:00:00;IBS_Long;CierreContado;$619,24;$11231,52;$5,76;$0,00;$0,00;$0,00;$0,00;$640,00;$700,00;$80,76;74;
124;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12678,00;12727,00;22/5/2020 9:40:00;22/5/2020 16:00:00;IBS_Long;CierreContado;$974,24;$12205,76;$5,76;$0,00;$0,00;$0,00;$0,00;$705,00;$1020,00;$45,76;74;
125;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;12578,50;12747,00;27/5/2020 9:40:00;27/5/2020 16:00:00;IBS_Long;CierreContado;$3364,24;$15570,00;$5,76;$0,00;$0,00;$0,00;$0,00;$1990,00;$3535,00;$170,76;74;
126;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13076,75;12964,00;12/6/2020 9:40:00;12/6/2020 16:00:00;IBS_Long;CierreContado;$-2260,76;$13309,24;$5,76;$0,00;$0,00;$0,00;$0,00;$5430,00;$10,00;$2270,76;74;
127;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13364,00;13452,25;22/6/2020 9:40:00;22/6/2020 16:00:00;IBS_Long;CierreContado;$1759,24;$15068,48;$5,76;$0,00;$0,00;$0,00;$0,00;$555,00;$1880,00;$120,76;75;
128;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13168,50;13314,00;29/6/2020 9:40:00;29/6/2020 16:00:00;IBS_Long;CierreContado;$2904,24;$17972,72;$5,76;$0,00;$0,00;$0,00;$0,00;$310,00;$3040,00;$135,76;74;
129;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13940,50;13992,50;8/7/2020 9:40:00;8/7/2020 16:00:00;IBS_Long;CierreContado;$1034,24;$19006,96;$5,76;$0,00;$0,00;$0,00;$0,00;$2090,00;$1115,00;$80,76;74;
130;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13843,00;13973,00;14/7/2020 9:40:00;14/7/2020 16:00:00;IBS_Long;CierreContado;$2594,24;$21601,20;$5,76;$0,00;$0,00;$0,00;$0,00;$1125,00;$3395,00;$800,76;74;
131;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13875,00;13950,50;17/7/2020 9:40:00;17/7/2020 16:00:00;IBS_Long;CierreContado;$1504,24;$23105,44;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$2365,00;$860,76;74;
132;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13725,00;13786,25;24/7/2020 9:40:00;24/7/2020 16:00:00;IBS_Long;CierreContado;$1219,24;$24324,68;$5,76;$0,00;$0,00;$0,00;$0,00;$405,00;$2590,00;$1370,76;74;
133;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;13945,25;14020,50;29/7/2020 9:40:00;29/7/2020 16:00:00;IBS_Long;CierreContado;$1499,24;$25823,92;$5,76;$0,00;$0,00;$0,00;$0,00;$770,00;$1540,00;$40,76;74;
134;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14419,25;14443,00;12/8/2020 9:40:00;12/8/2020 16:00:00;IBS_Long;CierreContado;$469,24;$26293,16;$5,76;$0,00;$0,00;$0,00;$0,00;$360,00;$1800,00;$1330,76;74;
135;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14650,00;14872,50;4/9/2020 9:40:00;4/9/2020 16:00:00;IBS_Long;CierreContado;$4444,24;$30737,40;$5,76;$0,00;$0,00;$0,00;$0,00;$3690,00;$8495,00;$4050,76;74;
136;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14657,25;14695,00;9/9/2020 9:40:00;9/9/2020 16:00:00;IBS_Long;CierreContado;$749,24;$31486,64;$5,76;$0,00;$0,00;$0,00;$0,00;$435,00;$2900,00;$2150,76;74;
137;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14519,75;14393,75;11/9/2020 9:40:00;11/9/2020 15:55:00;IBS_Long;Exit on session close;$-2525,76;$28960,88;$5,76;$0,00;$0,00;$0,00;$0,00;$5220,00;$1280,00;$3805,76;74;
138;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14393,00;14403,25;17/9/2020 9:40:00;17/9/2020 16:00:00;IBS_Long;CierreContado;$199,24;$29160,12;$5,76;$0,00;$0,00;$0,00;$0,00;$2885,00;$1825,00;$1625,76;74;
139;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14136,00;14252,25;24/9/2020 9:40:00;24/9/2020 16:00:00;IBS_Long;CierreContado;$2319,24;$31479,36;$5,76;$0,00;$0,00;$0,00;$0,00;$545,00;$4210,00;$1890,76;74;
140;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14761,75;14802,50;5/10/2020 9:40:00;5/10/2020 16:00:00;IBS_Long;CierreContado;$809,24;$32288,60;$5,76;$0,00;$0,00;$0,00;$0,00;$795,00;$1410,00;$600,76;74;
141;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15014,75;15072,00;19/10/2020 9:40:00;19/10/2020 16:00:00;IBS_Long;CierreContado;$1139,24;$33427,84;$5,76;$0,00;$0,00;$0,00;$0,00;$100,00;$1265,00;$125,76;77;
142;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;14619,25;14585,50;29/10/2020 9:40:00;29/10/2020 16:00:00;IBS_Long;CierreContado;$-680,76;$32747,08;$5,76;$0,00;$0,00;$0,00;$0,00;$1290,00;$3465,00;$4145,76;74;
143;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15062,00;14936,50;10/11/2020 9:40:00;10/11/2020 16:00:00;IBS_Long;CierreContado;$-2515,76;$30231,32;$5,76;$0,00;$0,00;$0,00;$0,00;$4480,00;$340,00;$2855,76;77;
144;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15291,50;15237,75;18/11/2020 9:40:00;18/11/2020 16:00:00;IBS_Long;CierreContado;$-1080,76;$29150,56;$5,76;$0,00;$0,00;$0,00;$0,00;$1115,00;$1415,00;$2495,76;77;
145;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15794,00;15852,00;4/12/2020 9:40:00;4/12/2020 16:00:00;IBS_Long;CierreContado;$1154,24;$30304,80;$5,76;$0,00;$0,00;$0,00;$0,00;$215,00;$1470,00;$315,76;77;
146;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15558,75;15755,25;10/12/2020 9:40:00;10/12/2020 16:00:00;IBS_Long;CierreContado;$3924,24;$34229,04;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$4490,00;$565,76;77;
147;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16266,00;16226,25;12/1/2021 9:40:00;12/1/2021 16:00:00;IBS_Long;CierreContado;$-800,76;$33428,28;$5,76;$0,00;$0,00;$0,00;$0,00;$3265,00;$350,00;$1150,76;77;
148;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16247,00;16136,00;15/1/2021 9:40:00;15/1/2021 16:00:00;IBS_Long;CierreContado;$-2225,76;$31202,52;$5,76;$0,00;$0,00;$0,00;$0,00;$3360,00;$395,00;$2620,76;77;
149;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16770,75;16867,50;4/2/2021 9:40:00;4/2/2021 16:00:00;IBS_Long;CierreContado;$1929,24;$33131,76;$5,76;$0,00;$0,00;$0,00;$0,00;$870,00;$1955,00;$25,76;77;
150;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16284,00;16536,00;23/2/2021 9:40:00;23/2/2021 16:00:00;IBS_Long;CierreContado;$5034,24;$38166,00;$5,76;$0,00;$0,00;$0,00;$0,00;$3825,00;$6175,00;$1140,76;77;
151;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16297,75;16289,25;26/2/2021 9:40:00;26/2/2021 16:00:00;IBS_Long;CierreContado;$-175,76;$37990,24;$5,76;$0,00;$0,00;$0,00;$0,00;$4205,00;$2545,00;$2720,76;77;
152;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16364,75;16023,50;3/3/2021 9:40:00;3/3/2021 16:00:00;IBS_Long;CierreContado;$-6830,76;$31159,48;$5,76;$0,00;$0,00;$0,00;$0,00;$7080,00;$50,00;$6880,76;77;
153;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16082,75;15768,00;4/3/2021 9:40:00;4/3/2021 16:00:00;IBS_Long;CierreContado;$-6300,76;$24858,72;$5,76;$0,00;$0,00;$0,00;$0,00;$8815,00;$995,00;$7295,76;77;
154;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;15973,75;16165,50;9/3/2021 9:40:00;9/3/2021 16:00:00;IBS_Long;CierreContado;$3829,24;$28687,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1025,00;$4585,00;$755,76;77;
155;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16330,50;16390,75;11/3/2021 9:40:00;11/3/2021 16:00:00;IBS_Long;CierreContado;$1199,24;$29887,20;$5,76;$0,00;$0,00;$0,00;$0,00;$1685,00;$2455,00;$1255,76;77;
156;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16154,25;16204,00;19/3/2021 9:40:00;19/3/2021 16:00:00;IBS_Long;CierreContado;$989,24;$30876,44;$5,76;$0,00;$0,00;$0,00;$0,00;$2595,00;$1595,00;$605,76;77;
157;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16379,00;16148,50;24/3/2021 9:40:00;24/3/2021 16:00:00;IBS_Long;CierreContado;$-4615,76;$26260,68;$5,76;$0,00;$0,00;$0,00;$0,00;$4625,00;$245,00;$4860,76;77;
158;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16065,75;16130,50;25/3/2021 9:40:00;25/3/2021 16:00:00;IBS_Long;CierreContado;$1289,24;$27549,92;$5,76;$0,00;$0,00;$0,00;$0,00;$2265,00;$2280,00;$990,76;77;
159;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16780,00;16942,75;5/4/2021 9:40:00;5/4/2021 16:00:00;IBS_Long;CierreContado;$3249,24;$30799,16;$5,76;$0,00;$0,00;$0,00;$0,00;$305,00;$3555,00;$305,76;77;
160;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;17298,00;17363,50;15/4/2021 9:40:00;15/4/2021 16:00:00;IBS_Long;CierreContado;$1304,24;$32103,40;$5,76;$0,00;$0,00;$0,00;$0,00;$470,00;$1580,00;$275,76;77;
161;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;17155,25;17286,25;23/4/2021 9:40:00;23/4/2021 16:00:00;IBS_Long;CierreContado;$2614,24;$34717,64;$5,76;$0,00;$0,00;$0,00;$0,00;$535,00;$3370,00;$755,76;77;
162;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;17368,25;17294,75;29/4/2021 9:40:00;29/4/2021 16:00:00;IBS_Long;CierreContado;$-1475,76;$33241,88;$5,76;$0,00;$0,00;$0,00;$0,00;$4140,00;$160,00;$1635,76;77;
163;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16983,25;16835,75;4/5/2021 9:40:00;4/5/2021 16:00:00;IBS_Long;CierreContado;$-2955,76;$30286,12;$5,76;$0,00;$0,00;$0,00;$0,00;$5195,00;$295,00;$3250,76;77;
164;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16773,75;16926,00;6/5/2021 9:40:00;6/5/2021 16:00:00;IBS_Long;CierreContado;$3039,24;$33325,36;$5,76;$0,00;$0,00;$0,00;$0,00;$845,00;$3205,00;$165,76;77;
165;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16451,75;16688,25;11/5/2021 9:40:00;11/5/2021 16:00:00;IBS_Long;CierreContado;$4724,24;$38049,60;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$5335,00;$610,76;77;
166;NQ 09-26;Backtest;PROD_Bot_NQ_IBSReversion_5min_RTH;Long;1;16483,25;16466,25;13/5/2021 9:40:00;13/5/2021 16:00:00;IBS_Long;CierreContado;$-345,76;$37703,84;$5,76;$0,00;$0,00;$0,00;$0,00;$2865,00;$1665,00;$2010,76;77;
